handle,title,collections,image_position,is_featured,url,width,height,altText,has_alt
royal-houndstooth-silk-pocket-square,ROYAL HOUNDSTOOTH SILK POCKET SQUARE,pocket-squares|black-silk-accessories|houndstooth-silk-accessories|business-formal-silk-accessories|casual-daytime-silk-accessories|new-arrivals,2,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/34-3.jpg?v=1719833185,2000,2000,,no
royal-houndstooth-silk-pocket-square,ROYAL HOUNDSTOOTH SILK POCKET SQUARE,pocket-squares|black-silk-accessories|houndstooth-silk-accessories|business-formal-silk-accessories|casual-daytime-silk-accessories|new-arrivals,3,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/34-4.jpg?v=1719833185,2000,2000,,no
sunny-foliage-silk-scarf-pocket-square-set,SUNNY FOLIAGE SILK SCARF & POCKET SQUARE SET,gift-sets|yellow-gold-silk-accessories|floral-silk-accessories|wedding-silk-accessories|festive-eid-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/23-5.jpg?v=1719833193,2000,2000,SUNNY FOLIAGE SILK SCARF & POCKET SQUARE SET,yes
sunny-foliage-silk-scarf-pocket-square-set,SUNNY FOLIAGE SILK SCARF & POCKET SQUARE SET,gift-sets|yellow-gold-silk-accessories|floral-silk-accessories|wedding-silk-accessories|festive-eid-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/23-1_ffa84648-bcc3-4f45-8668-437e43e3db1c.jpg?v=1719833193,1174,1171,,no
sunny-foliage-silk-pocket-square,SUNNY FOLIAGE SILK POCKET SQUARE,pocket-squares|yellow-gold-silk-accessories|floral-silk-accessories|wedding-silk-accessories|festive-eid-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/23-1.jpg?v=1719833201,1174,1171,SUNNY FOLIAGE SILK POCKET SQUARE,yes
sunny-foliage-silk-pocket-square,SUNNY FOLIAGE SILK POCKET SQUARE,pocket-squares|yellow-gold-silk-accessories|floral-silk-accessories|wedding-silk-accessories|festive-eid-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/23-2.jpg?v=1719833201,1174,1171,,no
sunny-foliage-silk-pocket-square,SUNNY FOLIAGE SILK POCKET SQUARE,pocket-squares|yellow-gold-silk-accessories|floral-silk-accessories|wedding-silk-accessories|festive-eid-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,2,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/23-3.jpg?v=1719833201,2000,2000,,no
sunny-foliage-silk-pocket-square,SUNNY FOLIAGE SILK POCKET SQUARE,pocket-squares|yellow-gold-silk-accessories|floral-silk-accessories|wedding-silk-accessories|festive-eid-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,3,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/23-4.jpg?v=1719833201,2000,2000,,no
minty-fish-shoal-silk-scarf-pocket-square-set,MINTY FISH SHOAL SILK SCARF & POCKET SQUARE SET,gift-sets|green-silk-accessories|novelty-silk-accessories|wedding-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/22-5.jpg?v=1719833209,2000,2000,MINTY FISH SHOAL SILK SCARF & POCKET SQUARE SET,yes
minty-fish-shoal-silk-scarf-pocket-square-set,MINTY FISH SHOAL SILK SCARF & POCKET SQUARE SET,gift-sets|green-silk-accessories|novelty-silk-accessories|wedding-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/22-1_5f57f7fc-2107-4c4d-bc89-6d9d3e782373.jpg?v=1719833209,1174,1171,,no
minty-fish-shoal-silk-pocket-square,MINTY FISH SHOAL SILK POCKET SQUARE,pocket-squares|green-silk-accessories|novelty-silk-accessories|wedding-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/22-1.jpg?v=1719833217,1174,1171,MINTY FISH SHOAL SILK POCKET SQUARE,yes
minty-fish-shoal-silk-pocket-square,MINTY FISH SHOAL SILK POCKET SQUARE,pocket-squares|green-silk-accessories|novelty-silk-accessories|wedding-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/22-2.jpg?v=1719833217,1174,1171,,no
minty-fish-shoal-silk-pocket-square,MINTY FISH SHOAL SILK POCKET SQUARE,pocket-squares|green-silk-accessories|novelty-silk-accessories|wedding-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,2,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/22-3.jpg?v=1719833217,2000,2000,,no
minty-fish-shoal-silk-pocket-square,MINTY FISH SHOAL SILK POCKET SQUARE,pocket-squares|green-silk-accessories|novelty-silk-accessories|wedding-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,3,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/22-4.jpg?v=1719833217,2000,2000,,no
the-tea-party-pink-silk-scarf-pocket-square-set,THE PINK TEA PARTY SILK SCARF & POCKET SQUARE SET,gift-sets|pink-peach-silk-accessories|polka-dot-silk-accessories|wedding-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/21-5.jpg?v=1719833225,2000,2000,THE PINK TEA PARTY SILK SCARF & POCKET SQUARE SET,yes
the-tea-party-pink-silk-scarf-pocket-square-set,THE PINK TEA PARTY SILK SCARF & POCKET SQUARE SET,gift-sets|pink-peach-silk-accessories|polka-dot-silk-accessories|wedding-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/21-1_014b6271-b4a5-42b6-9a6d-d7cea8fbf321.jpg?v=1719833225,1174,1171,,no
the-tea-party-pink-silk-pocket-square,THE PINK TEA PARTY SILK POCKET SQUARE,pocket-squares|pink-peach-silk-accessories|polka-dot-silk-accessories|wedding-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/21-1.jpg?v=1719833236,1174,1171,THE PINK TEA PARTY SILK POCKET SQUARE,yes
the-tea-party-pink-silk-pocket-square,THE PINK TEA PARTY SILK POCKET SQUARE,pocket-squares|pink-peach-silk-accessories|polka-dot-silk-accessories|wedding-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/21-2.jpg?v=1719833236,1174,1171,,no
the-tea-party-pink-silk-pocket-square,THE PINK TEA PARTY SILK POCKET SQUARE,pocket-squares|pink-peach-silk-accessories|polka-dot-silk-accessories|wedding-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,2,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/21-3.jpg?v=1719833236,2000,2000,,no
the-tea-party-pink-silk-pocket-square,THE PINK TEA PARTY SILK POCKET SQUARE,pocket-squares|pink-peach-silk-accessories|polka-dot-silk-accessories|wedding-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,3,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/21-4.jpg?v=1719833236,2000,2000,,no
kaleidoscopic-geometric-fusion-silk-scarf-pocket-square-set,KALEIDOSCOPIC GEOMETRIC FUSION SILK SCARF & POCKET SQUARE SET,gift-sets|white-ivory-silk-accessories|floral-silk-accessories|wedding-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/20-5.jpg?v=1719833245,2000,2000,KALEIDOSCOPIC GEOMETRIC FUSION SILK SCARF & POCKET SQUARE SET,yes
kaleidoscopic-geometric-fusion-silk-scarf-pocket-square-set,KALEIDOSCOPIC GEOMETRIC FUSION SILK SCARF & POCKET SQUARE SET,gift-sets|white-ivory-silk-accessories|floral-silk-accessories|wedding-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/20-1_f7ab7b97-4eda-4955-820f-b824166d26e1.jpg?v=1719833245,1174,1171,,no
kaleidoscopic-geometric-fusion-silk-pocket-square,KALEIDOSCOPIC GEOMETRIC FUSION SILK POCKET SQUARE,pocket-squares|white-ivory-silk-accessories|floral-silk-accessories|wedding-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/20-1.jpg?v=1719833254,1174,1171,KALEIDOSCOPIC GEOMETRIC FUSION SILK POCKET SQUARE,yes
kaleidoscopic-geometric-fusion-silk-pocket-square,KALEIDOSCOPIC GEOMETRIC FUSION SILK POCKET SQUARE,pocket-squares|white-ivory-silk-accessories|floral-silk-accessories|wedding-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/20-2.jpg?v=1719833254,1174,1171,,no
kaleidoscopic-geometric-fusion-silk-pocket-square,KALEIDOSCOPIC GEOMETRIC FUSION SILK POCKET SQUARE,pocket-squares|white-ivory-silk-accessories|floral-silk-accessories|wedding-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,2,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/20-4.jpg?v=1719833254,2000,2000,,no
kaleidoscopic-geometric-fusion-silk-pocket-square,KALEIDOSCOPIC GEOMETRIC FUSION SILK POCKET SQUARE,pocket-squares|white-ivory-silk-accessories|floral-silk-accessories|wedding-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,3,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/20-3.jpg?v=1719833254,2000,2000,,no
wings-of-courage-air-force-scarf-pocket-square-set,WINGS OF COURAGE AIR FORCE SCARF & POCKET SQUARE SET,gift-sets|green-silk-accessories|novelty-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/18-5.jpg?v=1719833263,2000,2000,WINGS OF COURAGE AIR FORCE SCARF & POCKET SQUARE SET,yes
wings-of-courage-air-force-scarf-pocket-square-set,WINGS OF COURAGE AIR FORCE SCARF & POCKET SQUARE SET,gift-sets|green-silk-accessories|novelty-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/18-1_ddc3d7f8-da5e-43e8-ac83-0439436efc37.jpg?v=1719833263,1174,1171,,no
wings-of-courage-air-force-pocket-square,WINGS OF COURAGE AIR FORCE POCKET SQUARE,pocket-squares|green-silk-accessories|novelty-silk-accessories|casual-daytime-silk-accessories|new-arrivals,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/18-1.jpg?v=1719833273,1174,1171,WINGS OF COURAGE AIR FORCE POCKET SQUARE,yes
wings-of-courage-air-force-pocket-square,WINGS OF COURAGE AIR FORCE POCKET SQUARE,pocket-squares|green-silk-accessories|novelty-silk-accessories|casual-daytime-silk-accessories|new-arrivals,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/18-2.jpg?v=1719833273,1174,1171,,no
wings-of-courage-air-force-pocket-square,WINGS OF COURAGE AIR FORCE POCKET SQUARE,pocket-squares|green-silk-accessories|novelty-silk-accessories|casual-daytime-silk-accessories|new-arrivals,2,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/18-3.jpg?v=1719833273,2000,2000,,no
wings-of-courage-air-force-pocket-square,WINGS OF COURAGE AIR FORCE POCKET SQUARE,pocket-squares|green-silk-accessories|novelty-silk-accessories|casual-daytime-silk-accessories|new-arrivals,3,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/18-4.jpg?v=1719833273,2000,2000,,no
anchored-navy-pride-silk-scarf-pocket-square-set,ANCHORED NAVY PRIDE SILK SCARF & POCKET SQUARE SET,gift-sets|green-silk-accessories|novelty-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|new-arrivals|gifts-for-him,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/17-5.jpg?v=1719833284,2000,2000,ANCHORED NAVY PRIDE SILK SCARF & POCKET SQUARE SET,yes
anchored-navy-pride-silk-scarf-pocket-square-set,ANCHORED NAVY PRIDE SILK SCARF & POCKET SQUARE SET,gift-sets|green-silk-accessories|novelty-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|new-arrivals|gifts-for-him,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/17-1_985be1bb-c625-4c95-bdfe-426bf16e5d68.jpg?v=1719833284,1174,1171,,no
anchored-navy-pride-silk-pocket-square,ANCHORED NAVY PRIDE SILK POCKET SQUARE,pocket-squares|green-silk-accessories|novelty-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|new-arrivals|gifts-for-him,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/17-1.jpg?v=1719833292,1174,1171,ANCHORED NAVY PRIDE SILK POCKET SQUARE,yes
anchored-navy-pride-silk-pocket-square,ANCHORED NAVY PRIDE SILK POCKET SQUARE,pocket-squares|green-silk-accessories|novelty-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|new-arrivals|gifts-for-him,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/17-2.jpg?v=1719833292,1174,1171,ANCHORED NAVY PRIDE SILK POCKET SQUARE2,yes
anchored-navy-pride-silk-pocket-square,ANCHORED NAVY PRIDE SILK POCKET SQUARE,pocket-squares|green-silk-accessories|novelty-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|new-arrivals|gifts-for-him,2,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/17-3.jpg?v=1719833292,2000,2000,ANCHORED NAVY PRIDE SILK POCKET SQUARE3,yes
anchored-navy-pride-silk-pocket-square,ANCHORED NAVY PRIDE SILK POCKET SQUARE,pocket-squares|green-silk-accessories|novelty-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|new-arrivals|gifts-for-him,3,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/17-4.jpg?v=1719833292,2000,2000,ANCHORED NAVY PRIDE SILK POCKET SQUARE4,yes
navy-valour-anchor-silk-scarf-pocket-square-set,NAVY VALOUR ANCHOR SILK SCARF & POCKET SQUARE SET,gift-sets|blue-silk-accessories|novelty-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/16-5.jpg?v=1719833301,2000,2000,NAVY VALOUR ANCHOR SILK SCARF & POCKET SQUARE SET,yes
navy-valour-anchor-silk-scarf-pocket-square-set,NAVY VALOUR ANCHOR SILK SCARF & POCKET SQUARE SET,gift-sets|blue-silk-accessories|novelty-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/16-1_1_a8007203-5bb7-4836-95d9-49da8b89b938.jpg?v=1719833301,1174,1171,,no
navy-valour-anchor-silk-pocket-square,NAVY VALOUR ANCHOR SILK POCKET SQUARE,pocket-squares|blue-silk-accessories|novelty-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/16-1_1.jpg?v=1719833309,1174,1171,NAVY VALOUR ANCHOR SILK POCKET SQUARE,yes
navy-valour-anchor-silk-pocket-square,NAVY VALOUR ANCHOR SILK POCKET SQUARE,pocket-squares|blue-silk-accessories|novelty-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/16-2.jpg?v=1719833309,1174,1171,,no
navy-valour-anchor-silk-pocket-square,NAVY VALOUR ANCHOR SILK POCKET SQUARE,pocket-squares|blue-silk-accessories|novelty-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,2,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/16-3.jpg?v=1719833309,2000,2000,,no
navy-valour-anchor-silk-pocket-square,NAVY VALOUR ANCHOR SILK POCKET SQUARE,pocket-squares|blue-silk-accessories|novelty-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,3,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/16-4.jpg?v=1719833309,2000,2000,,no
four-in-one-pastel-lilac-silk-pocket-square,FOUR IN ONE PASTEL LILAC SILK POCKET SQUARE,pocket-squares|purple-silk-accessories|wedding-silk-accessories|casual-daytime-silk-accessories|new-arrivals|four-in-one-pocket-squares|gifts-for-him,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/6-1_1.jpg?v=1719833319,1174,1171,FOUR IN ONE PASTEL LILAC SILK POCKET SQUARE,yes
four-in-one-pastel-lilac-silk-pocket-square,FOUR IN ONE PASTEL LILAC SILK POCKET SQUARE,pocket-squares|purple-silk-accessories|wedding-silk-accessories|casual-daytime-silk-accessories|new-arrivals|four-in-one-pocket-squares|gifts-for-him,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/6-2.jpg?v=1719833319,1174,1171,,no
four-in-one-pastel-lilac-silk-pocket-square,FOUR IN ONE PASTEL LILAC SILK POCKET SQUARE,pocket-squares|purple-silk-accessories|wedding-silk-accessories|casual-daytime-silk-accessories|new-arrivals|four-in-one-pocket-squares|gifts-for-him,2,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/6-3.jpg?v=1719833319,1174,1171,,no
four-in-one-pastel-lilac-silk-pocket-square,FOUR IN ONE PASTEL LILAC SILK POCKET SQUARE,pocket-squares|purple-silk-accessories|wedding-silk-accessories|casual-daytime-silk-accessories|new-arrivals|four-in-one-pocket-squares|gifts-for-him,3,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/6-5.jpg?v=1719833319,2000,2000,,no
four-in-one-pastel-lilac-silk-pocket-square,FOUR IN ONE PASTEL LILAC SILK POCKET SQUARE,pocket-squares|purple-silk-accessories|wedding-silk-accessories|casual-daytime-silk-accessories|new-arrivals|four-in-one-pocket-squares|gifts-for-him,4,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/6-4.jpg?v=1719833319,2000,2000,,no
black-with-pink-polka-silk-scarf-pocket-square-set,BLACK WITH PINK POLKA SILK SCARF & POCKET SQUARE SET,gift-sets|black-silk-accessories|polka-dot-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|new-arrivals|gifts-for-him,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/15-5.jpg?v=1719833333,2000,2000,BLACK WITH PINK POLKA SILK SCARF & POCKET SQUARE SET,yes
black-with-pink-polka-silk-scarf-pocket-square-set,BLACK WITH PINK POLKA SILK SCARF & POCKET SQUARE SET,gift-sets|black-silk-accessories|polka-dot-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|new-arrivals|gifts-for-him,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/15-1_7a7dda3c-f5af-4f2c-8348-43d6daeaea82.jpg?v=1719833333,1174,1171,,no
black-with-pink-polka-silk-pocket-square,BLACK WITH PINK POLKA SILK POCKET SQUARE,pocket-squares|black-silk-accessories|polka-dot-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|new-arrivals|gifts-for-him,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/15-1.jpg?v=1719833341,1174,1171,BLACK WITH PINK POLKA SILK POCKET SQUARE,yes
black-with-pink-polka-silk-pocket-square,BLACK WITH PINK POLKA SILK POCKET SQUARE,pocket-squares|black-silk-accessories|polka-dot-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|new-arrivals|gifts-for-him,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/15-2.jpg?v=1719833341,1174,1171,,no
black-with-pink-polka-silk-pocket-square,BLACK WITH PINK POLKA SILK POCKET SQUARE,pocket-squares|black-silk-accessories|polka-dot-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|new-arrivals|gifts-for-him,2,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/15-3.jpg?v=1719833341,2000,2000,,no
black-with-pink-polka-silk-pocket-square,BLACK WITH PINK POLKA SILK POCKET SQUARE,pocket-squares|black-silk-accessories|polka-dot-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|new-arrivals|gifts-for-him,3,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/15-4.jpg?v=1719833341,2000,2000,,no
black-with-white-polka-silk-scarf-pocket-square-set,BLACK WITH WHITE POLKA SILK SCARF & POCKET SQUARE SET,gift-sets|black-silk-accessories|polka-dot-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|new-arrivals|gifts-for-him,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/14-5.jpg?v=1719833348,2000,2000,BLACK WITH WHITE POLKA SILK SCARF & POCKET SQUARE SET,yes
